Square Customer ID,Salesforce Contact ID,First Visit,Last Visit,Transaction Count, Total Spend ,Email Subscription Status
17V01NQSX11JH23M0TMBZ8MMH4,0033t00003eAIYV,8/10/2021,2/4/2023,2,$25.00 ,unknown
ASRHSA9WWN1ZX90J23NSVTQS7M,0033t00003DJhKV,6/10/2022,6/16/2022,2,$155.00 ,unknown
E92S70NDBD3DXEVP00RDN3NEMM,0033t00003DJh4s,12/3/2020,7/12/2022,2,$35.00 ,unknown
DB35NZDKRN0ESDZBTB46W66CWG,0033t00003ddK8G,6/24/2021,6/24/2021,1,$60.00 ,unknown
6FDW2NXP4D381EXKQMEZGAQ7RW,0033t00003dd8Iy,8/6/2021,8/6/2021,1,$20.00 ,unknown
KD5KPKHRQX6PX6CXP2WP5XP29M,0033t00003d8tMJ,7/15/2021,7/15/2021,1,$77.00 ,unknown
6WM5WBW5492CH15SWP4QT672EW,0033t00003d8tKw,7/3/2021,7/17/2021,2,$103.00 ,unknown
0KCN6KKTCD5SX6AFGF6Q6SAWY8,0033t00003bwYHt,7/17/2020,9/14/2022,4,$855.00 ,unknown
RYRS3HCHQH6PSA26TX1QQ495GG,0033t00003bwwOV,3/13/2021,9/7/2022,8,$199.75 ,unknown
N9A404XZT1545BZ6FGT79XM7NW,0033t00003bvqlM,11/6/2020,11/24/2020,2,$41.00 ,unknown
FWQ8VZPFEX5ENCMH7M6FH2H960,0033t00003bvDls,5/15/2020,5/15/2020,1,$20.00 ,unknown
WQ5AXPKZCS0051HBPZZR7REFPG,0033t00003buIN2,6/18/2020,10/20/2020,2,$65.00 ,unknown
J4S8MBKMQS7CBE50GZNB4E3RKW,0033t00003btiu5,4/16/2021,5/21/2021,2,$311.00 ,unknown
NEZYR6XPS1249BFEWKJV3ZV48W,0033t00003BP1Sn,9/22/2020,5/11/2021,2,$63.50 ,unknown
FDM01P9GKD4Y5BEVQYJWEVEVQ4,0033t00003BOKr1,10/28/2019,11/23/2022,14,"$1,195.59 ",unknown
A5ZGS91TK174S5DK2YKCE0K5JC,0033t0000382fox,7/15/2021,7/16/2021,2,$10.00 ,unknown
8ANBSKTA853JB3HZD7A0AXC1H0,0033t000037gzvx,4/16/2016,1/24/2023,12,$610.00 ,unknown
H2JVEZENW959N4CXCVPYNHG1E8,0033t000037gzuN,6/14/2020,12/16/2022,35,"$2,616.83 ",unknown
CAM2SAH9CD60XDCZQ1450AFM5W,0033t000037gzpU,8/27/2020,8/27/2020,1,$150.00 ,unknown
9TBMNDSA011M9EHMACEP93VXAM,0033t000037gzne,3/7/2020,3/7/2020,1,$400.00 ,unknown
Z2429KR3RX14V9HDV90BQK69NM,0033t000037gznc,4/2/2020,3/30/2021,3,$228.00 ,unknown
T0VQSBRNXS2SAYSD037961FYG8,0033t000037gzmG,3/29/2019,7/22/2021,2,$311.00 ,unknown
DGVEFNP9PD44HEZ3YAFA6VS49M,0033t000037gzmb,9/7/2019,2/11/2023,5,$390.00 ,unknown
GS1S1Z03FS29S5QV50TMMA70N8,0033t000037gzlS,3/6/2020,3/6/2020,1,$420.00 ,unknown
EFB9PRMJA12X14NS5N5ESH4WX0,0033t000037gxHT,1/27/2018,1/18/2020,5,$684.50 ,unknown
HC8Q04T0FS4K15BFNCRDPJJFNC,0033t000037gxGm,9/24/2015,10/21/2022,16,$745.60 ,unknown
2RRHFWH01N20CGFP7K84777D5R,0033t000037gxGl,10/1/2015,9/29/2022,6,$237.00 ,unknown
P409ZE2CBN0VN4SA1E30SXDJXR,0033t000037gxGA,10/2/2020,7/22/2022,19,$853.75 ,unknown
WT9AY9M63S29X3QJHJHMEFSNEM,0033t000037gxG7,9/28/2016,3/16/2023,14,$525.50 ,unknown
H7K63XW7SH0SK04MVX9C1HKJHG,0033t000037gxG6,6/25/2020,6/25/2020,1,$20.00 ,unknown
70GV11K1T927FEPQ14H7N9BTY0,0033t000037gxFd,8/25/2020,8/25/2020,1,$60.00 ,unknown
JANCSPR5YX2TYPXXNC7M5S520G,0033t000037gtZ2,5/26/2018,5/26/2018,1,$30.00 ,unknown
6Z3YQGCA4N0H8ZMNQVF224Z9M0,0033t000037gtYJ,3/20/2017,7/7/2018,6,$65.00 ,unknown
NTK91DS47S0TPT0B649JPR392R,0033t000037gtYJ,9/21/2017,6/25/2020,3,$16.00 ,unknown
W0TBS071FX3W4ZYQMFB372HWRR,0033t000037gtM3,4/28/2018,4/28/2018,1,$50.00 ,unknown
F8TQ5NCPP1708JVT1J5WW2DFYR,0033t000037gtLF,1/15/2016,5/3/2017,2,$74.00 ,unsubscribed
G5V5K0EA19138KPXN83VRPX9QG,0033t000037gtLe,8/22/2017,8/22/2017,1,$143.75 ,unknown
B62VXAN9JS1W127Z2CVSEW5880,0033t000037gtJt,5/2/2015,3/2/2023,149,"$6,032.87 ",unknown
HYS430BW2D1TPX0WZ6KE3RKT7M,0033t000037gtIG,2/1/2017,2/12/2018,2,$40.00 ,unknown
R479Y5AAJS4TSD8JREV2Z0J1J8,0033t000037gtIB,12/15/2020,12/15/2020,1,$8.00 ,unsubscribed
71A58YHW7N78Q3P7RJKW1XMZ4G,0033t000037gtGy,9/19/2017,1/30/2023,4,$115.00 ,unknown
M6W9E4WP9N4F1C277DBW68TS74,0033t000037gtdx,1/11/2022,2/7/2022,2,$420.00 ,unknown
GD6CFPB5X557QFDBS7VZJ8MP4W,0033t000037gtAW,5/10/2022,10/18/2022,2,$413.00 ,unknown
K32P9BGXYS6GXAJ5G1X2BCWBN0,0033t000037gsW9,8/21/2021,8/21/2021,1,,unknown
1Y3QM8EC2X5JHCX9A3DXPN76H0,0033t000037gsro,12/17/2021,12/17/2021,1,$55.00 ,unsubscribed
271SQF0YND3R6NSTQG9TR2BA08,0033t000037gsP9,2/27/2016,2/16/2021,8,$221.50 ,unknown
PCJYXT23J539QDYMEA6FYG93B4,0033t000037grWC,6/23/2022,6/23/2022,1,$20.00 ,unknown
F9N825MFFD3HEYEP9M3FBWGBB8,0033t000037grse,2/21/2017,2/21/2017,1,$50.00 ,unknown
CDQ2CNTPZN75S6YAJZQQ486HS8,0033t000037gqkC,2/13/2018,2/13/2018,1,$20.00 ,unknown
PBK4F3C1454KSA7KZ3Y0T4A5CM,0033t000037gqJT,5/18/2022,10/20/2022,2,$36.25 ,unknown
2BZ6YEGP112MQ2Y8KX4APJBSWW,0033t000037gqJN,9/21/2017,3/20/2018,2,$106.00 ,unknown
2W7Q5R564902CG2GYXGXM61924,0033t000037gqjd,4/1/2017,8/28/2018,5,$100.50 ,unknown
4BNCKKPS393BBCB44GC5HRH9B4,0033t000037gqHl,2/9/2018,2/9/2018,1,$20.00 ,unknown
2MXJ6B3G4H633BW0FAXHBQGRAW,0033t000037gq75,5/15/2021,6/23/2022,3,$468.00 ,unknown
KAK0S1WYPH6Y533E8AXWTHHK0C,0033t000037gprs,12/12/2020,12/12/2020,1,$500.00 ,unknown
TT4ZGN3WK94ERZQ63D70Z6DHTR,0033t000037gpL3,8/17/2018,2/16/2023,14,$573.00 ,unknown
S4ZGK2FM1X6N8Z95CSS7Q5VP54,0033t000037gpch,7/28/2018,9/17/2022,22,$411.00 ,unknown
HP1XKV4VVX07QCRBKD3JGTD9GC,0033t000037gpa6,3/30/2021,3/30/2021,1,$18.00 ,unknown
PWDTSFGPEX6619CYRW5VJ48JYR,0033t000037goQo,5/6/2017,3/9/2023,10,$225.00 ,unknown
XK18KRVEYD4JV5XX5ZH69K5FVC,0033t000037goPW,5/2/2017,1/25/2023,12,$270.00 ,unknown
3YGRP6WXN97S8YZS602RN6GRR4,0033t000037goO9,3/13/2018,3/13/2018,1,$20.00 ,unknown
B8Z02S7FWX13ZDFEZKF3MXWRX0,0033t000037goNN,2/7/2018,2/7/2018,1,$20.00 ,unknown
S7JQCKHGB55XN4VK5DXJ84PVR0,0033t000037goAq,4/23/2020,4/23/2020,1,$143.00 ,unknown
G09529B48N4RMMW24YQ8MXKYV0,0033t000037goAI,3/6/2018,3/6/2018,1,$65.00 ,unknown
N71XMWB6YN06ZBJWNPVG0VBMYC,0033t000037goAg,4/3/2018,12/3/2020,2,$240.00 ,unknown
YPV8E7SQWS7GTTDBNY21YBDYZ8,0033t000037gnQn,6/24/2017,6/24/2017,1,$160.00 ,unknown
VB46EMZKQN5NQ2HVN4WM34953G,0033t000037gnPq,2/8/2022,2/6/2023,3,$70.00 ,unknown
S3E2E7P5ES4V1CAVDSJQ67NA68,0033t000037gnMX,5/4/2021,2/25/2023,4,$72.00 ,unknown
V9SFYB3ETH4DTZ281HP9QBAJQ4,0033t000037gnj5,12/23/2017,12/23/2017,1,$28.00 ,unknown
9KFX1XQAGS1GZF4J1F43SJ12ER,0033t000037gnG0,10/12/2019,11/22/2022,19,$447.85 ,unknown
RT0GY08PQX6HCHXSDGQNZ1B4H0,0033t000037gnc1,2/15/2017,3/21/2017,3,$107.70 ,unsubscribed
JNB4WJMQ2N6W18X02QEX0VE9PR,0033t000037gc2a,8/10/2019,5/14/2022,8,$256.20 ,unknown
9HDWES80SS0TCNEYACCZJZXSPR,0033t000037gbrG,1/20/2018,1/20/2018,1,$11.00 ,unknown
5VB4NHH5BH26H0A683F93K0GZW,,9/7/2022,2/11/2023,2,$545.00 ,unknown
Z5BQF2RJSS39AJSDV298J84G8G,,9/8/2018,9/8/2018,1,$110.00 ,
2VVJ7KYTKD4GTRRJ6FRZ3JJ3HC,,10/31/2015,3/15/2017,13,$196.00 ,unknown
G0ZYGZK2KH1391Y7KBXQW5B16G,,3/19/2022,3/7/2023,3,$362.80 ,
VF09QKEB2D6SJS0FERMZN0F0SM,,8/24/2016,6/9/2018,3,$165.00 ,unknown
363935HDY14K5FFBSY1Y51XDC4,,12/4/2021,12/4/2021,1,$14.00 ,
N6G42WPJ8S144W78XX05QC1NPM,,9/9/2017,9/9/2017,1,$125.00 ,
DYDYRSHP3D3CQCGS0Z9AV51KZ4,,1/4/2022,1/4/2022,1,$54.00 ,unknown
PMNZXFG2YH77MMWV11N232CA0C,,4/23/2016,11/19/2020,4,$108.75 ,unknown
DPY46QA4TN6M8S7F7SBAHZ99H0,,5/15/2018,5/23/2018,2,$16.00 ,
VTD8S9ZD5D2WH3TT1HWSAB5H98,,12/20/2022,12/20/2022,1,$20.00 ,
QPC5APMNTD09WS391JARHX2JBG,,4/17/2018,4/17/2018,1,$6.00 ,
FB6RMRBH696PSCM33CCM0V2M7G,,6/16/2020,6/16/2020,1,$150.00 ,unknown
GHK7CGEPZN7QMXSKWFS77A56AW,,4/28/2018,4/28/2018,1,$85.00 ,
3FWKXX76C57GV5QJDQNT4H99JR,,5/18/2022,5/18/2022,1,$450.00 ,
MYCKTNNNKD7A99V0DPJM5G8D6W,,5/1/2020,5/1/2020,1,$40.00 ,
T9KBV508R90VSEE064JRAJJFM8,,11/13/2020,11/13/2020,1,$19.55 ,unknown
EBVM6DZPN57E7CVB4GXG8A8NMC,,11/23/2021,11/23/2021,1,$15.00 ,unknown
X9W9Z4KJR96P1AH1MHBK6W1DF0,,7/17/2020,7/17/2020,1,$100.00 ,unknown
NDW53VME0H19YR9SEY3E6GJZJG,,7/23/2016,12/27/2017,4,$97.00 ,unknown
J37FEWGQK57GXE3PSK469J22JG,,8/2/2022,8/2/2022,1,$470.00 ,unknown
K9335JCYH13355BKX46N0XQ64M,,9/14/2019,9/14/2019,1,$25.00 ,
QA9HBVH6SS42B7R8MVYPR4DCZM,,1/2/2021,4/3/2021,2,$70.00 ,unknown
Z2N7VPP4797PKBZ9TAK2T73NT0,,10/3/2019,11/20/2020,2,$325.00 ,unknown
SH97Q84A4S21YKG2R5F1X0MHFC,,3/29/2016,3/2/2017,2,$29.00 ,
NQX3FWAJN10DPXN2CXBMDSQ6BC,,7/11/2018,7/11/2018,1,$57.50 ,
Q2DDQEWYSN0NK14ZY28HZ34XJ8,,9/28/2019,9/28/2019,1,$25.30 ,
W110P7FJAS6VK46YV2GB1X1NTW,,10/8/2022,10/8/2022,1,$445.00 ,
10XSVK8WCN2NMKEEM5Z12H4YX4,,8/28/2018,8/28/2018,1,$86.25 ,
ZXZX4RTAXN4YX5XTF41085J6AG,,8/13/2020,8/13/2020,1,$11.00 ,
ZVAKJ31AAH29H787STCS4GK338,,8/7/2020,8/7/2020,1,$400.00 ,unknown
2YF14RPSGD460KVCFNQG4DR8D0,,3/10/2018,3/10/2018,1,$25.20 ,
F7WSCJ9KC90ATRQ3J5PWRBWHGM,,9/26/2017,9/26/2017,1,$180.00 ,unknown
QF93W26YFN324G4HNP7PSSQN6C,,7/13/2017,7/13/2017,1,$100.00 ,
CZCEAEZKGS4HZA98TDHW3K3Y40,,2/13/2020,5/18/2021,2,$103.00 ,unknown
Z2C9A0RS3D5E127P2E5GJJNYBW,,8/18/2022,8/18/2022,1,$200.00 ,unknown
SVFV0851GN2VNAVVBZW9JVM6N8,,8/27/2020,8/27/2020,1,$200.00 ,unknown
4AKW53CDWH6076PZVXAT96853W,,6/23/2020,7/9/2020,2,$52.00 ,
BPFEHR4Y396MYMBWR92F0SSS8C,,6/26/2019,4/15/2021,5,$342.00 ,unknown
81YR1F5FHD7NRX5P9H9KPEFBAG,,4/22/2017,9/9/2017,2,$30.00 ,
NG2892WB06AWAS2WKHNT2JY1C8,,2/25/2023,2/25/2023,1,$16.50 ,
6G7BPWT0KN5QZ7SYECSC9C5VWW,,5/15/2021,5/15/2021,1,$30.00 ,
BBBGVZFN3H556XCS0XGJHAHRM0,,6/11/2016,6/11/2016,1,$6.00 ,unknown
NPPZGNZZG51SWPHH7JSDKSSNT8,,9/3/2016,9/3/2016,1,$5.00 ,unknown
6VrDIF9O_t6IL3Fy,,5/23/2015,5/23/2015,1,$5.00 ,unknown
C0KMPAHMWH1SN2Z84Z1D1REV18,,5/29/2021,5/29/2021,1,$402.50 ,unknown
38NYXXJ71H6BN89NK7Z2N6DJXC,,7/9/2021,7/31/2021,2,$152.00 ,unknown
APTTB4G8ZH4QKBHRTPM8B9BDRC,,11/19/2022,11/19/2022,1,$10.00 ,
5MC3Q7VGM12PS1JSAGKRFQSS68,,9/30/2022,3/4/2023,7,$189.00 ,
23PH7V9MKH30GK7X8T6HT3KXF4,,5/23/2017,5/23/2017,1,$165.00 ,unknown
ZY2N23G9Q927X31T5D4QXQZRJC,,4/23/2020,4/23/2020,1,$20.00 ,
CHY9ZPWSPD14QC05S0QBR397BM,,8/27/2019,8/27/2019,1,$21.00 ,unknown
JQS7E1Y6CS5EN44TWBXKJ1XRHW,,5/11/2021,5/11/2021,1,$16.00 ,
N66C6V18C51E5FA7T3E9AJ9V08,,8/27/2019,8/27/2019,1,$15.00 ,
CEMEX18K057D142HQF9QD8TRAM,,7/14/2020,7/14/2020,1,$25.00 ,unknown
PVM3ZHQP9H6QTHNNVJ2YET1118,,8/6/2019,8/6/2019,1,$75.00 ,unknown
T604QAFWWS70Q8GD68YT9TDVFM,,9/11/2020,9/11/2020,1,$30.00 ,
Q23N1MR8EX18N3BNRH3DZBYGC8,,8/31/2019,11/12/2019,2,$34.00 ,unknown
S8QSF4RAAS2R16C5P5NPERMSY0,,12/13/2022,12/13/2022,1,$460.00 ,
Y7S5RE1Q0X1971QCD6HR8A2JP4,,10/21/2022,10/21/2022,1,$21.60 ,
V4KKCT5GP166AQN81GAY7ADZJC,,4/11/2017,4/11/2017,1,$26.00 ,
RGTCWMBBDS5K9E1QY5B1667QP4,,5/27/2021,5/27/2021,1,$30.00 ,
XA139MT7PX2VQ4M6ST4PJQ147C,,9/14/2019,9/14/2019,1,$32.00 ,unknown
F6PF1JM4614VB7FEDK0HVZ1HGG,,6/2/2020,6/2/2020,1,$40.00 ,
EVR6BFB6EH53Q477D0DP829WP8,,4/14/2020,4/14/2020,1,$18.00 ,
1K64S7S0W91GWZKF4QG98H5BEM,,4/13/2019,4/13/2019,1,$150.00 ,
TH16M2HXNX2HERH8XA1GCMN5XR,,8/22/2017,8/22/2017,1,$30.00 ,unknown
HA409YN63N27WMCZM13MA13NEG,,5/10/2016,5/10/2016,1,$5.00 ,unknown
5PTJ26VT117MB5JZ7ACZSCPHN4,,7/14/2022,7/28/2022,3,$243.00 ,unknown
MTVW15Y7N94XK8S67K4V99WR6W,,6/5/2021,6/5/2021,1,$26.00 ,unknown
BT75YA1ZWH0WNFMAC23SPYKM6C,,2/11/2018,2/11/2018,2,$40.00 ,unknown
QN70H0116D4ZMRSZT13N049HZ0,,10/5/2018,10/5/2018,1,$5.00 ,
2YNP0SH6WD5WSDHWCMZZGHPE1M,,10/8/2020,10/8/2020,1,$15.00 ,unknown
99H4WWQQXN51Q3W2ZPMQTEP9MM,,1/8/2019,3/13/2021,3,$226.90 ,unknown
BHXXSTD55D4X722CS4KPTMWE20,,7/5/2022,7/5/2022,1,$250.00 ,unknown
4WWBHT4FC5064GHF8WVKXMYVEC,,8/6/2015,6/21/2016,3,$220.00 ,
XDVA054XXD51FBFD07FJ74XQYR,,6/22/2022,6/22/2022,1,$350.00 ,unknown
VJKYE103DN0C0XJFY23QPKFAMR,,4/9/2019,4/9/2019,1,$6.00 ,
TREX89YP9549F8V4R44K6P9RXW,,5/11/2021,1/7/2023,3,$65.80 ,
S9AN2XW25N6AHB2HB3RJ9HYFGG,,5/25/2021,5/25/2021,1,$20.00 ,unknown
JJP6P8CRSD2W4XZE0RBGV06FJW,,5/4/2019,9/29/2020,2,$55.00 ,unknown
ZHRH4CDJYX0Q8S5N6B4N9XQFD8,,12/16/2015,12/16/2015,1,$60.00 ,
NQVF3H66K57P6RNWVSZ4SEAZEG,,6/3/2017,6/3/2017,1,$6.00 ,
867KKZXYX93XB5KSX9XP2TWV0R,,1/14/2021,1/14/2021,1,$100.00 ,unknown
KYPAST2VQN7CXCFC3F2SMHHRQM,,7/16/2020,7/16/2020,1,$50.00 ,unknown
SQGET1MWJS3BNC3VG622WE0TS0,,9/17/2019,9/17/2019,1,$65.00 ,unknown
CDFSS1EE9N0FQ0DZF9XDAMRAW0,,4/2/2021,4/2/2021,1,$200.00 ,unknown
EMQSWECPBBZSBJC8HSX50PSFVC,,3/3/2023,3/3/2023,1,$39.00 ,
JPN0K7Z8R52PWZNVWW97D1QSTW,,7/11/2019,7/11/2019,1,$30.00 ,unknown
QDGM6CJDPS0394J3R54E822RH0,,10/26/2019,10/26/2019,1,$22.00 ,
X0SM6GEEXH6R8J4E6TY7ZXJ82G,,7/10/2018,7/10/2018,1,$30.00 ,
52S31PJSCD1X3DEE4A9GFGPJ04,,8/17/2021,8/17/2021,1,$12.50 ,
8X1EEB6MJ96B95D0DEN3VFWRPC,,5/6/2021,5/6/2021,1,$29.00 ,unknown
9ZKH4N8VC91H4HPA0MVCVR8MQ0,,9/6/2016,4/27/2019,3,$190.00 ,unknown
BWQKCXNXXD7F7F91W5W6G6DN18,,7/17/2021,7/17/2021,1,$325.00 ,
VXW4G6NJ2X0R2Q3K6SSM38R42M,,5/7/2017,6/3/2017,2,$22.00 ,
H219SAPX0H2N2N24EGZ9CQ7Q6W,,9/5/2015,9/5/2015,1,$17.00 ,unknown
DMBQJBEF9H6M76CH1KXB71ZCJ8,,4/27/2017,6/15/2017,2,$19.00 ,
VGARAWD7WS5XYT313FAY9N79GR,,9/6/2017,9/6/2017,1,$125.00 ,
PG4A5DQA0N162HJJKVWED0Y7T4,,2/28/2017,2/28/2017,1,$75.00 ,
50ZWVD90QD1NV746VF27VR8SS0,,5/28/2021,5/28/2021,1,$250.00 ,unknown
XQJ8P3M09N5WF7CWZ37EYJ5GAC,,3/12/2022,3/12/2022,1,$150.00 ,unknown
N0YB8AX4H528RTCFZD0J3NJG10,,7/6/2018,7/6/2018,1,$6.00 ,
XQ89BFFZE94AQ70DB54XBVRCPR,,3/4/2022,3/4/2022,1,$100.00 ,unknown
8FGBRNARB954CZG4JQGS4D7CF0,,11/26/2016,11/26/2016,1,$11.00 ,
B48KFANYMD7S5FVBG47Y790VCM,,6/18/2022,6/18/2022,1,$35.00 ,unknown
PNNSXXEMWS3KJG38M1FW820GJR,,5/19/2018,5/19/2018,1,$30.00 ,
R83NSAJREX4WAVHWY25ZHXDZ7W,,12/28/2018,12/28/2018,1,$5.00 ,
XWMDEN21DN6PS8WBTYZYD5ZCBC,,5/21/2022,10/15/2022,2,$57.50 ,unknown
5XDM9JEVDD0YWKF3GJV384H9MG,,10/26/2017,10/26/2017,1,$155.00 ,unknown
VGEA0XHR21213EWJEM8SPX6C9W,,10/26/2019,10/26/2019,1,$6.00 ,
QY58MDD3152P745R0645JNC3Y0,,3/19/2020,3/19/2020,1,$20.00 ,unknown
EJJJE9T1XX6KMZ8WGGVRF4S4C0,,5/14/2019,5/14/2019,1,$70.00 ,
B50TTKMS1D4HFAY8WFR7EV9H6C,,7/30/2020,7/30/2020,1,$35.00 ,unknown
MMMG3E9MDD4SENX3H9ZHZ92V0M,,10/26/2018,10/5/2019,2,$230.00 ,unknown
N7SCP6RTFD2Y31RZBS4XQZ71RR,,4/26/2022,4/26/2022,1,$51.75 ,unknown
NR9ZDSZFDN6QMSDVGAA0NCC2ZC,,8/22/2015,5/13/2017,2,$31.40 ,unknown
WG388321H905AYR6C43T9X1J4R,,12/5/2016,12/5/2016,1,$6.00 ,
1GC9MG1GWS7PV8V24HWT2327WR,,3/19/2022,3/19/2022,1,,
0S1P63ZNNS331CBBZG798F4XDG,,8/24/2019,8/24/2019,1,$15.00 ,
DF7029580VB37FE2BEPFRBY5QR,,2/12/2023,2/12/2023,1,$40.00 ,unknown
VC17PPY6ZD4FJMA5Y5RPTKCXDG,,10/5/2018,10/5/2018,1,$12.50 ,
14852HTZ2H25SE7TQ7E4A6038C,,3/19/2021,9/6/2022,2,$26.00 ,unknown
4EXQJYHTWD5QRGJMRJ00QCWYAW,,6/12/2018,6/12/2018,1,$15.00 ,
yf2zItalCp-hzEjx,,6/11/2015,6/11/2015,1,$55.00 ,unknown
NK21300FJX6VQ8RNPVRS80GVYG,,7/19/2022,7/19/2022,1,$15.00 ,unknown
3FCPE5FPRH0QF0FY51ZS484774,,5/4/2022,5/4/2022,1,$375.00 ,
1TFGVBE6B7X3WG28FWQGC1ZZMM,,2/15/2023,2/15/2023,1,$8.00 ,
CJCKQGEN750FPW26Y7TKR8P81G,,7/13/2019,7/13/2019,1,$200.00 ,
B8SW4EMQBX58GZEXRAQ355NKNM,,7/18/2017,7/6/2018,2,$110.00 ,unknown
D4QDZFW1HS2CB0W2E4QBG39DX0,,10/12/2019,10/12/2019,1,$10.00 ,
F8409SKB6S3KWNMF9S54CT6AMM,,8/27/2016,8/27/2016,1,$65.00 ,
7W9B0FDNZS5QX9A2XNCT1VVCPG,,2/11/2018,2/11/2018,1,$20.00 ,unknown
HGFHA7TXW17D4HQAT6JD3T2C74,,6/25/2019,6/25/2019,1,$20.00 ,unknown
X33ZZP4QVH0RK12AYJW353YAB4,,1/9/2020,1/9/2020,1,$6.00 ,
YWJEXCZ31939GV2Q0K3PJ7TJS0,,4/5/2019,4/9/2019,2,$20.00 ,
WY7ZG4HAEH6XRKREMWWMGCET7W,,7/9/2019,7/9/2019,1,$30.00 ,
K6PBN9TR5H1FD9XFG0YH7JXF4R,,8/11/2020,8/11/2020,1,$50.00 ,unknown
7V21AAD0XN2N2V0NMYPJ8MGG9M,,7/9/2019,5/18/2021,4,$105.70 ,unknown
FMJENXKW7S6YPHZWWT0F7KHVTW,,11/21/2017,11/21/2017,1,$14.40 ,unknown
75GHT8600S7BZ74EBHTF5HZ7V4,,1/19/2022,9/9/2022,2,$100.00 ,unknown
VP9V8GJW02FM41MP4HXPHKYTW8,,1/18/2023,1/18/2023,1,$20.00 ,unknown
EKZ7TXE72D3YQ4XKS1BHXYVPFR,,12/22/2020,12/22/2020,1,$241.00 ,unknown
3XFCEBVEQS65F82EP8CCWK9G90,,3/14/2020,3/14/2020,1,$48.30 ,
3H2C5XD7H91XAXEZWD594WSMHG,,7/14/2016,7/14/2016,1,$46.00 ,
ASWM8YF22D558H4FTTQYKET4P8,,8/1/2015,8/1/2015,1,$75.00 ,
Y9DC7FTHDX1X7FQS4DBTBRJJN0,,2/8/2022,2/8/2022,1,$350.00 ,unknown
FWRJJMYCGD1HEJ2QPQ934WGR10,,5/24/2019,6/19/2019,2,$40.00 ,
DM1F9NB19S5XB9F24M7BQ70WN4,,3/3/2020,8/4/2022,9,$411.00 ,unknown
A74K4HAJVD6C53VJ2PNTCN2PWM,,5/19/2020,5/19/2020,1,$40.00 ,unknown
S6SQ6QWZMD127BHKJCVHDPC9HR,,7/2/2021,2/9/2022,2,$51.00 ,unknown
Q3DEBX4MSN2JZDJ39ZKG4C7XNG,,9/24/2019,9/24/2019,1,$150.00 ,unknown
5ZR8TG2SEH6B97VEZN176V6KYM,,9/24/2020,9/24/2020,1,$550.00 ,unknown
BPPG9XS68S7KWNMHDTR9CVPWDG,,10/3/2018,10/3/2018,1,$35.00 ,
GZ07XNZVN52SV5BCFVG5P69BPW,,7/30/2015,1/5/2019,3,$27.00 ,
SNVYE2QYN54HJKE9XDWZMJ9P3R,,7/15/2017,12/22/2022,18,$220.00 ,unknown
GGXYQ54HQ97V749JKWT6368SQ4,,8/27/2019,8/27/2019,1,$315.00 ,
V6020ZR6ZS2QX8H8VQCJS5TV9G,,7/7/2020,7/7/2020,1,$100.00 ,
36WF37AFAX6PCJ79075AV97JVR,,7/23/2019,10/1/2019,2,$65.00 ,unknown
AP759G81V17B5EEGSBZQH4XDHC,,7/23/2021,7/23/2021,1,$15.00 ,unknown
K9WVMKSBY14VEZK2WCPPPJ4WMR,,2/3/2018,2/3/2018,1,$100.00 ,
VZAHVSK7CX3ZB2WK9RBJCGXGHM,,6/23/2022,6/23/2022,1,$146.05 ,unsubscribed
298R66H95137APWKQHWH20H1AW,,4/5/2016,4/5/2016,1,$150.00 ,unknown
G5XK6RMF151KN2T9WTJC64B540,,8/7/2019,8/7/2019,1,$12.00 ,
BVCKGMZBK90MK9FG05Y5ARPVNC,,3/11/2022,7/16/2022,2,$130.00 ,
7APCN7HWA85GNXVX2X5HQ1K17W,,2/4/2023,2/4/2023,1,$20.00 ,unknown
TRD5DSN1G17TWG6X7CJ848AW58,,3/5/2016,3/5/2016,1,$24.15 ,unknown
BK8SJF3XG16VKEVHS01WEFHAJR,,8/4/2020,8/4/2020,1,$20.00 ,
VAAYQVK4WS5WX388P68T43YN2G,,8/7/2020,8/7/2020,1,$20.00 ,
1XDSVHP1B555H6XB9WSNGMYZM0,,11/19/2020,11/19/2020,1,$128.00 ,unknown
C97H57G51E4184TCE8N2T9E628,,3/8/2023,3/8/2023,1,$172.50 ,unknown
T413JTKNS90M37KR94WSV2RAZR,,2/11/2018,2/11/2018,1,$20.00 ,unknown
ZF8T11C31N1EQDQ3GSJX4531XG,,5/15/2020,5/15/2020,1,$35.00 ,unknown
SE1MJBJ6X907PHH0PYCRH846B8,,5/10/2019,5/10/2019,1,$100.00 ,
JPFV3RMFN95VSDC0G93YD4RNDM,,9/6/2022,9/6/2022,1,$24.00 ,
FRYMWJJVNX2YSA2DEBCDPJX7QR,,10/18/2022,10/18/2022,1,$815.00 ,
NVR5JF92V11ZVE1ZXHKN4M83KR,,10/29/2019,10/22/2022,6,$332.10 ,unknown
YEW1HHN4J15RF5M6CQV4XX2JYM,,6/18/2020,6/18/2020,1,$50.00 ,
VTTBDPYVDX2QAR09H2CX6QTX28,,9/17/2015,8/6/2016,2,$23.00 ,
G9GJG4T8793FD4DRPVRNG7NCYC,,11/23/2019,11/23/2019,1,$8.00 ,
DA0FFVJZ854DV0NTPHGZM02D3M,,9/5/2015,8/31/2016,3,$48.00 ,
9R6KFZCT5S64B6AMM7D21WKH0M,,,,0, $-   ,unknown
